"season","week","gsis_id","sportradar_id","espn_id","player_name","pos","team","points","interceptions","passing_2pt_conversions","passing_tds","passing_yards","receiving_2pt_conversions","receiving_fumbles_lost","receiving_tds","receiving_yards","receptions","rushing_2pt_conversions","rushing_fumbles_lost","rushing_tds","rushing_yards","sack_fumbles_lost","special_teams_tds"
2022,11,"00-0037228",,,"Jaylen Warren","RB","PIT",1.9,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0
2022,13,"00-0037228",,,"Jaylen Warren","RB","PIT",3.9,0,0,0,0,0,0,0,14,2,0,0,0,5,0,0
2022,14,"00-0037228",,,"Jaylen Warren","RB","PIT",4.7,0,0,0,0,0,0,0,16,2,0,0,0,11,0,0
2022,15,"00-0037228",,,"Jaylen Warren","RB","PIT",11.9,0,0,0,0,0,0,0,11,1,0,0,1,38,0,0
2022,1,"00-0035222","58f18567-a050-49c4-aeca-b34499338b37","3929924","Zach Gentry","TE","PIT",6,0,0,0,0,0,0,0,40,2,0,0,0,0,0,0
2022,4,"00-0035222","58f18567-a050-49c4-aeca-b34499338b37","3929924","Zach Gentry","TE","PIT",1.2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
2022,5,"00-0035222","58f18567-a050-49c4-aeca-b34499338b37","3929924","Zach Gentry","TE","PIT",9.3,0,0,0,0,0,0,0,43,5,0,0,0,0,0,0
2022,6,"00-0035222","58f18567-a050-49c4-aeca-b34499338b37","3929924","Zach Gentry","TE","PIT",1.4,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0
2022,7,"00-0035222","58f18567-a050-49c4-aeca-b34499338b37","3929924","Zach Gentry","TE","PIT",2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2022,8,"00-0035222","58f18567-a050-49c4-aeca-b34499338b37","3929924","Zach Gentry","TE","PIT",1.3,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0
2022,10,"00-0035222","58f18567-a050-49c4-aeca-b34499338b37","3929924","Zach Gentry","TE","PIT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,11,"00-0035222","58f18567-a050-49c4-aeca-b34499338b37","3929924","Zach Gentry","TE","PIT",2.8,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0
2022,12,"00-0035222","58f18567-a050-49c4-aeca-b34499338b37","3929924","Zach Gentry","TE","PIT",0.6,0,0,0,0,0,0,0,-4,1,0,0,0,0,0,0
2022,13,"00-0035222","58f18567-a050-49c4-aeca-b34499338b37","3929924","Zach Gentry","TE","PIT",1.8,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0
2022,14,"00-0035222","58f18567-a050-49c4-aeca-b34499338b37","3929924","Zach Gentry","TE","PIT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,15,"00-0035222","58f18567-a050-49c4-aeca-b34499338b37","3929924","Zach Gentry","TE","PIT",1.4,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0
2022,1,"00-0036894","04f0fefe-9d9d-44f5-94ea-6df2a42df3c6","4361411","Pat Freiermuth","TE","PIT",12.5,0,0,0,0,0,0,0,75,5,0,0,0,0,0,0
2022,2,"00-0036894","04f0fefe-9d9d-44f5-94ea-6df2a42df3c6","4361411","Pat Freiermuth","TE","PIT",12.2,0,0,0,0,0,0,1,22,4,0,0,0,0,0,0
2022,3,"00-0036894","04f0fefe-9d9d-44f5-94ea-6df2a42df3c6","4361411","Pat Freiermuth","TE","PIT",6.1,0,0,0,0,0,0,0,41,2,0,0,0,0,0,0
2022,4,"00-0036894","04f0fefe-9d9d-44f5-94ea-6df2a42df3c6","4361411","Pat Freiermuth","TE","PIT",15.5,0,0,0,0,0,0,0,85,7,0,0,0,0,0,0
2022,5,"00-0036894","04f0fefe-9d9d-44f5-94ea-6df2a42df3c6","4361411","Pat Freiermuth","TE","PIT",3.2,0,0,0,0,0,0,0,12,2,0,0,0,0,0,0
2022,7,"00-0036894","04f0fefe-9d9d-44f5-94ea-6df2a42df3c6","4361411","Pat Freiermuth","TE","PIT",15.5,0,0,0,0,0,0,0,75,8,0,0,0,0,0,0
2022,8,"00-0036894","04f0fefe-9d9d-44f5-94ea-6df2a42df3c6","4361411","Pat Freiermuth","TE","PIT",9.7,0,0,0,0,0,0,0,57,4,0,0,0,0,0,0
2022,10,"00-0036894","04f0fefe-9d9d-44f5-94ea-6df2a42df3c6","4361411","Pat Freiermuth","TE","PIT",7.6,0,0,0,0,0,0,0,36,4,0,0,0,0,0,0
2022,11,"00-0036894","04f0fefe-9d9d-44f5-94ea-6df2a42df3c6","4361411","Pat Freiermuth","TE","PIT",15.9,0,0,0,0,0,0,0,79,8,0,0,0,0,0,0
2022,12,"00-0036894","04f0fefe-9d9d-44f5-94ea-6df2a42df3c6","4361411","Pat Freiermuth","TE","PIT",6.9,0,0,0,0,0,0,0,39,3,0,0,0,0,0,0
2022,13,"00-0036894","04f0fefe-9d9d-44f5-94ea-6df2a42df3c6","4361411","Pat Freiermuth","TE","PIT",10.6,0,0,0,0,0,0,0,76,3,0,0,0,0,0,0
2022,14,"00-0036894","04f0fefe-9d9d-44f5-94ea-6df2a42df3c6","4361411","Pat Freiermuth","TE","PIT",12.3,0,0,0,0,0,0,1,33,3,0,0,0,0,0,0
2022,5,"00-0037304",,,"Connor Heyward","TE","PIT",3.2,0,0,0,0,0,0,0,12,2,0,0,0,0,0,0
2022,6,"00-0037304",,,"Connor Heyward","TE","PIT",6.9,0,0,0,0,0,0,0,49,2,0,0,0,0,0,0
2022,7,"00-0037304",,,"Connor Heyward","TE","PIT",1.6,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0
2022,10,"00-0037304",,,"Connor Heyward","TE","PIT",2.9,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0
2022,13,"00-0037304",,,"Connor Heyward","TE","PIT",8.7,0,0,0,0,0,0,1,17,1,0,0,0,0,0,0
2022,14,"00-0037304",,,"Connor Heyward","TE","PIT",2.3,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0
2022,1,"00-0035216","244c00c7-fe9a-4f4f-adff-1d5b9c8877e7","3932905","Diontae Johnson","WR","PIT",12.5,0,0,0,0,0,0,0,55,7,0,0,0,0,0,0
2022,2,"00-0035216","244c00c7-fe9a-4f4f-adff-1d5b9c8877e7","3932905","Diontae Johnson","WR","PIT",13.7,0,0,0,0,1,0,0,57,6,0,0,0,0,0,0
2022,3,"00-0035216","244c00c7-fe9a-4f4f-adff-1d5b9c8877e7","3932905","Diontae Johnson","WR","PIT",16.4,0,0,0,0,0,0,0,84,8,0,0,0,0,0,0
2022,4,"00-0035216","244c00c7-fe9a-4f4f-adff-1d5b9c8877e7","3932905","Diontae Johnson","WR","PIT",4.2,0,0,0,0,0,0,0,11,2,0,0,0,11,0,0
2022,5,"00-0035216","244c00c7-fe9a-4f4f-adff-1d5b9c8877e7","3932905","Diontae Johnson","WR","PIT",11,0,0,0,0,0,0,0,60,5,0,0,0,0,0,0
2022,6,"00-0035216","244c00c7-fe9a-4f4f-adff-1d5b9c8877e7","3932905","Diontae Johnson","WR","PIT",8.6,0,0,0,0,0,0,0,28,5,0,0,0,8,0,0
2022,7,"00-0035216","244c00c7-fe9a-4f4f-adff-1d5b9c8877e7","3932905","Diontae Johnson","WR","PIT",9.5,0,0,0,0,0,0,0,42,5,0,0,0,3,0,0
2022,8,"00-0035216","244c00c7-fe9a-4f4f-adff-1d5b9c8877e7","3932905","Diontae Johnson","WR","PIT",8.5,0,0,0,0,0,0,0,35,5,0,0,0,0,0,0
2022,10,"00-0035216","244c00c7-fe9a-4f4f-adff-1d5b9c8877e7","3932905","Diontae Johnson","WR","PIT",10.3,0,0,0,0,0,0,0,63,4,0,0,0,0,0,0
2022,11,"00-0035216","244c00c7-fe9a-4f4f-adff-1d5b9c8877e7","3932905","Diontae Johnson","WR","PIT",6.2,0,0,0,0,0,0,0,21,4,0,0,0,1,0,0
2022,12,"00-0035216","244c00c7-fe9a-4f4f-adff-1d5b9c8877e7","3932905","Diontae Johnson","WR","PIT",9.9,0,0,0,0,0,0,0,49,5,0,0,0,0,0,0
2022,13,"00-0035216","244c00c7-fe9a-4f4f-adff-1d5b9c8877e7","3932905","Diontae Johnson","WR","PIT",11,0,0,0,0,0,0,0,60,5,0,0,0,0,0,0
2022,14,"00-0035216","244c00c7-fe9a-4f4f-adff-1d5b9c8877e7","3932905","Diontae Johnson","WR","PIT",14.2,0,0,0,0,0,0,0,82,6,0,0,0,0,0,0
2022,15,"00-0035216","244c00c7-fe9a-4f4f-adff-1d5b9c8877e7","3932905","Diontae Johnson","WR","PIT",20,0,0,0,0,0,0,0,98,10,0,0,0,2,0,0
2022,1,"00-0035703","d1ed6f8c-1611-4695-8b48-5adce0de50dd","3932423","Miles Boykin","WR","PIT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,5,"00-0035703","d1ed6f8c-1611-4695-8b48-5adce0de50dd","3932423","Miles Boykin","WR","PIT",2.1,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0
2022,15,"00-0035703","d1ed6f8c-1611-4695-8b48-5adce0de50dd","3932423","Miles Boykin","WR","PIT",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2022,6,"00-0034928","4a213e4e-b0ba-4124-833e-33c528bd5908","3917960","Steven Sims","WR","PIT",-0.5,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0
2022,8,"00-0034928","4a213e4e-b0ba-4124-833e-33c528bd5908","3917960","Steven Sims","WR","PIT",4,0,0,0,0,0,0,0,-1,2,0,0,0,21,0,0
2022,10,"00-0034928","4a213e4e-b0ba-4124-833e-33c528bd5908","3917960","Steven Sims","WR","PIT",2.7,0,0,0,0,0,0,0,15,1,0,0,0,2,0,0
2022,11,"00-0034928","4a213e4e-b0ba-4124-833e-33c528bd5908","3917960","Steven Sims","WR","PIT",-0.3,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0
2022,12,"00-0034928","4a213e4e-b0ba-4124-833e-33c528bd5908","3917960","Steven Sims","WR","PIT",2.9,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0
2022,13,"00-0034928","4a213e4e-b0ba-4124-833e-33c528bd5908","3917960","Steven Sims","WR","PIT",1.9,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0
2022,14,"00-0034928","4a213e4e-b0ba-4124-833e-33c528bd5908","3917960","Steven Sims","WR","PIT",7.1,0,0,0,0,0,0,0,30,4,0,0,0,1,0,0
2022,15,"00-0034928","4a213e4e-b0ba-4124-833e-33c528bd5908","3917960","Steven Sims","WR","PIT",3.9,0,0,0,0,0,0,0,10,1,0,0,0,19,0,0
2022,2,"00-0035645","625a1777-dd9a-48c6-b512-c450b0914450","4424106","Gunner Olszewski","WR","PIT",1.8,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0
2022,4,"00-0035645","625a1777-dd9a-48c6-b512-c450b0914450","4424106","Gunner Olszewski","WR","PIT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,10,"00-0035645","625a1777-dd9a-48c6-b512-c450b0914450","4424106","Gunner Olszewski","WR","PIT",1.4,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0
2022,11,"00-0035645","625a1777-dd9a-48c6-b512-c450b0914450","4424106","Gunner Olszewski","WR","PIT",5.9,0,0,0,0,0,0,0,39,2,0,0,0,0,0,0
2022,12,"00-0035645","625a1777-dd9a-48c6-b512-c450b0914450","4424106","Gunner Olszewski","WR","PIT",0.9,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
2022,13,"00-0035645","625a1777-dd9a-48c6-b512-c450b0914450","4424106","Gunner Olszewski","WR","PIT",0.2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2022,14,"00-0035645","625a1777-dd9a-48c6-b512-c450b0914450","4424106","Gunner Olszewski","WR","PIT",1.7,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0
2022,15,"00-0035645","625a1777-dd9a-48c6-b512-c450b0914450","4424106","Gunner Olszewski","WR","PIT",1.3,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0
2022,12,"00-0035891","d25a19a7-7de6-4476-b42a-833c8c3cb208","4241983","Cody White","WR","PIT",1.2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
2022,1,"00-0037247",,,"George Pickens","WR","PIT",1.3,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0
2022,2,"00-0037247",,,"George Pickens","WR","PIT",3.3,0,0,0,0,0,0,0,23,1,0,0,0,0,0,0
2022,3,"00-0037247",,,"George Pickens","WR","PIT",6.9,0,0,0,0,0,0,0,39,3,0,0,0,0,0,0
2022,4,"00-0037247",,,"George Pickens","WR","PIT",16.2,0,0,0,0,0,0,0,102,6,0,0,0,0,0,0
2022,5,"00-0037247",,,"George Pickens","WR","PIT",14.3,0,0,0,0,0,0,0,83,6,0,0,0,0,0,0
2022,6,"00-0037247",,,"George Pickens","WR","PIT",5.8,0,0,0,0,0,0,0,27,3,0,0,0,1,0,0
2022,7,"00-0037247",,,"George Pickens","WR","PIT",18.1,0,0,0,0,0,0,1,61,6,0,0,0,0,0,0
2022,8,"00-0037247",,,"George Pickens","WR","PIT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,10,"00-0037247",,,"George Pickens","WR","PIT",14.5,0,0,0,0,0,0,0,32,3,0,0,1,23,0,0
2022,11,"00-0037247",,,"George Pickens","WR","PIT",18.3,0,0,0,0,0,0,1,83,4,0,0,0,0,0,0
2022,12,"00-0037247",,,"George Pickens","WR","PIT",10.7,0,0,0,0,1,0,0,57,3,0,0,0,0,0,0
2022,13,"00-0037247",,,"George Pickens","WR","PIT",1.2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
2022,14,"00-0037247",,,"George Pickens","WR","PIT",10.8,0,0,0,0,0,0,0,78,3,0,0,0,0,0,0
2022,15,"00-0037247",,,"George Pickens","WR","PIT",7.3,0,0,0,0,0,0,0,53,2,0,0,0,0,0,0
2022,1,"00-0030565","cfc93f5e-105e-4a5e-88d3-f4279893cfa8","15864","Geno Smith","QB","SEA",17.2,0,0,2,195,0,0,0,0,0,0,0,0,14,0,0
2022,2,"00-0030565","cfc93f5e-105e-4a5e-88d3-f4279893cfa8","15864","Geno Smith","QB","SEA",6.08,1,0,0,197,0,0,0,0,0,0,0,0,2,0,0
2022,3,"00-0030565","cfc93f5e-105e-4a5e-88d3-f4279893cfa8","15864","Geno Smith","QB","SEA",18.9,1,0,2,325,0,0,0,0,0,0,0,0,-1,0,0
2022,4,"00-0030565","cfc93f5e-105e-4a5e-88d3-f4279893cfa8","15864","Geno Smith","QB","SEA",31.7,0,0,2,320,0,0,0,0,0,0,0,1,49,0,0
2022,5,"00-0030565","cfc93f5e-105e-4a5e-88d3-f4279893cfa8","15864","Geno Smith","QB","SEA",24.02,0,0,3,268,0,0,0,0,0,0,0,0,13,0,0
2022,6,"00-0030565","cfc93f5e-105e-4a5e-88d3-f4279893cfa8","15864","Geno Smith","QB","SEA",12.68,0,0,0,197,0,0,0,0,0,0,0,0,48,0,0
2022,7,"00-0030565","cfc93f5e-105e-4a5e-88d3-f4279893cfa8","15864","Geno Smith","QB","SEA",13.1,1,0,2,210,0,0,0,0,0,0,1,0,7,0,0
2022,8,"00-0030565","cfc93f5e-105e-4a5e-88d3-f4279893cfa8","15864","Geno Smith","QB","SEA",19.08,0,0,2,212,0,0,0,0,0,0,0,0,26,0,0
2022,9,"00-0030565","cfc93f5e-105e-4a5e-88d3-f4279893cfa8","15864","Geno Smith","QB","SEA",20.8,1,0,2,275,0,0,0,0,0,0,0,0,38,0,0
2022,10,"00-0030565","cfc93f5e-105e-4a5e-88d3-f4279893cfa8","15864","Geno Smith","QB","SEA",19.2,0,0,2,275,0,0,0,0,0,0,0,0,22,1,0
2022,12,"00-0030565","cfc93f5e-105e-4a5e-88d3-f4279893cfa8","15864","Geno Smith","QB","SEA",19.32,1,0,2,328,0,0,0,0,0,0,1,0,22,0,0
2022,13,"00-0030565","cfc93f5e-105e-4a5e-88d3-f4279893cfa8","15864","Geno Smith","QB","SEA",22.98,1,0,3,367,0,0,0,0,0,0,0,0,3,1,0
2022,14,"00-0030565","cfc93f5e-105e-4a5e-88d3-f4279893cfa8","15864","Geno Smith","QB","SEA",20.56,2,0,3,264,0,0,0,0,0,0,0,0,20,0,0
2022,15,"00-0030565","cfc93f5e-105e-4a5e-88d3-f4279893cfa8","15864","Geno Smith","QB","SEA",15.32,0,0,1,238,0,0,0,0,0,0,0,0,18,0,0
2022,1,"00-0034750","2b119688-83b5-4d19-acbf-fa2087035fae","3139925","Rashaad Penny","RB","SEA",8.7,0,0,0,0,0,0,0,7,2,0,0,0,60,0,0
2022,2,"00-0034750","2b119688-83b5-4d19-acbf-fa2087035fae","3139925","Rashaad Penny","RB","SEA",1.5,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0
2022,3,"00-0034750","2b119688-83b5-4d19-acbf-fa2087035fae","3139925","Rashaad Penny","RB","SEA",7.9,0,0,0,0,0,0,0,3,1,0,0,0,66,0,0
2022,4,"00-0034750","2b119688-83b5-4d19-acbf-fa2087035fae","3139925","Rashaad Penny","RB","SEA",28.7,0,0,0,0,0,0,0,6,1,0,0,2,151,0,0
2022,5,"00-0034750","2b119688-83b5-4d19-acbf-fa2087035fae","3139925","Rashaad Penny","RB","SEA",5.4,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0
2022,1,"00-0035594","4afb77d8-4564-469b-be4c-5a8587df8046","4037457","Travis Homer","RB","SEA",0.2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2022,2,"00-0035594","4afb77d8-4564-469b-be4c-5a8587df8046","4037457","Travis Homer","RB","SEA",8.2,0,0,0,0,0,0,0,33,4,0,0,0,9,0,0
2022,3,"00-0035594","4afb77d8-4564-469b-be4c-5a8587df8046","4037457","Travis Homer","RB","SEA",0.7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
2022,8,"00-0035594","4afb77d8-4564-469b-be4c-5a8587df8046","4037457","Travis Homer","RB","SEA",4.1,0,0,0,0,0,0,0,21,1,0,0,0,10,0,0
2022,9,"00-0035594","4afb77d8-4564-469b-be4c-5a8587df8046","4037457","Travis Homer","RB","SEA",6.2,0,0,0,0,0,0,0,25,3,0,0,0,7,0,0
2022,12,"00-0035594","4afb77d8-4564-469b-be4c-5a8587df8046","4037457","Travis Homer","RB","SEA",13.3,0,0,0,0,0,0,1,45,2,0,0,0,8,0,0
2022,14,"00-0035594","4afb77d8-4564-469b-be4c-5a8587df8046","4037457","Travis Homer","RB","SEA",5.4,0,0,0,0,0,0,0,8,2,0,0,0,26,0,0
2022,15,"00-0035594","4afb77d8-4564-469b-be4c-5a8587df8046","4037457","Travis Homer","RB","SEA",5,0,0,0,0,0,1,0,25,4,0,0,0,5,0,0
2022,2,"00-0036425","48ef5bfa-7b91-4ed1-ad12-e94c0bc101c2","4240631","DeeJay Dallas","RB","SEA",-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,3,"00-0036425","48ef5bfa-7b91-4ed1-ad12-e94c0bc101c2","4240631","DeeJay Dallas","RB","SEA",5.8,0,0,0,0,0,0,0,17,2,0,0,0,21,0,0
2022,5,"00-0036425","48ef5bfa-7b91-4ed1-ad12-e94c0bc101c2","4240631","DeeJay Dallas","RB","SEA",2,0,0,0,0,0,0,0,6,1,0,0,0,4,0,0
2022,6,"00-0036425","48ef5bfa-7b91-4ed1-ad12-e94c0bc101c2","4240631","DeeJay Dallas","RB","SEA",0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2022,7,"00-0036425","48ef5bfa-7b91-4ed1-ad12-e94c0bc101c2","4240631","DeeJay Dallas","RB","SEA",6.1,0,0,0,0,0,0,0,6,2,0,0,0,35,0,0
2022,9,"00-0036425","48ef5bfa-7b91-4ed1-ad12-e94c0bc101c2","4240631","DeeJay Dallas","RB","SEA",0.4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
2022,12,"00-0036425","48ef5bfa-7b91-4ed1-ad12-e94c0bc101c2","4240631","DeeJay Dallas","RB","SEA",3.5,0,0,0,0,0,0,0,13,2,0,0,0,2,0,0
2022,13,"00-0036425","48ef5bfa-7b91-4ed1-ad12-e94c0bc101c2","4240631","DeeJay Dallas","RB","SEA",3.7,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0
2022,2,"00-0035860","83d4c4c3-3c40-49b1-8b86-25d256a0b5ad","4046676","Tony Jones","RB","SEA",4,0,0,0,0,0,0,0,12,2,0,0,0,8,0,0
2022,13,"00-0035860","83d4c4c3-3c40-49b1-8b86-25d256a0b5ad","4046676","Tony Jones","RB","SEA",5.2,0,0,0,0,0,0,0,18,2,0,0,0,14,0,0
2022,14,"00-0035860","83d4c4c3-3c40-49b1-8b86-25d256a0b5ad","4046676","Tony Jones","RB","SEA",1.2,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0
2022,2,"00-0038134",,,"Kenneth Walker","RB","SEA",3.5,0,0,0,0,0,0,0,5,2,0,0,0,10,0,0
2022,3,"00-0038134",,,"Kenneth Walker","RB","SEA",6.3,0,0,0,0,0,0,0,14,3,0,0,0,19,0,0
2022,4,"00-0038134",,,"Kenneth Walker","RB","SEA",3.4,0,0,0,0,0,0,0,-5,1,0,0,0,29,0,0
2022,5,"00-0038134",,,"Kenneth Walker","RB","SEA",14.8,0,0,0,0,0,0,0,0,0,0,0,1,88,0,0
2022,6,"00-0038134",,,"Kenneth Walker","RB","SEA",19,0,0,0,0,0,0,0,13,2,0,0,1,97,0,0
2022,7,"00-0038134",,,"Kenneth Walker","RB","SEA",28.7,0,0,0,0,0,0,0,0,0,0,0,2,167,0,0
2022,8,"00-0038134",,,"Kenneth Walker","RB","SEA",12.2,0,0,0,0,0,0,0,1,1,0,0,1,51,0,0
2022,9,"00-0038134",,,"Kenneth Walker","RB","SEA",27.9,0,0,0,0,0,0,0,20,3,0,0,2,109,0,0
2022,10,"00-0038134",,,"Kenneth Walker","RB","SEA",13.2,0,0,0,0,0,0,0,55,6,0,0,0,17,0,0
2022,12,"00-0038134",,,"Kenneth Walker","RB","SEA",16.9,0,0,0,0,0,0,0,13,1,0,0,2,26,0,0
2022,13,"00-0038134",,,"Kenneth Walker","RB","SEA",3.6,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0
2022,15,"00-0038134",,,"Kenneth Walker","RB","SEA",11.9,0,0,0,0,0,0,0,32,4,0,0,0,47,0,0
2022,1,"00-0034159","383f4814-6836-4766-a297-fc063e8509cc","3127292","Will Dissly","TE","SEA",13.3,0,0,0,0,0,0,1,43,3,0,0,0,0,0,0
2022,2,"00-0034159","383f4814-6836-4766-a297-fc063e8509cc","3127292","Will Dissly","TE","SEA",2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2022,3,"00-0034159","383f4814-6836-4766-a297-fc063e8509cc","3127292","Will Dissly","TE","SEA",12.4,0,0,0,0,0,0,1,34,3,0,0,0,0,0,0
2022,4,"00-0034159","383f4814-6836-4766-a297-fc063e8509cc","3127292","Will Dissly","TE","SEA",13.9,0,0,0,0,0,0,1,39,4,0,0,0,0,0,0
2022,5,"00-0034159","383f4814-6836-4766-a297-fc063e8509cc","3127292","Will Dissly","TE","SEA",4.1,0,0,0,0,0,0,0,21,2,0,0,0,0,0,0
2022,6,"00-0034159","383f4814-6836-4766-a297-fc063e8509cc","3127292","Will Dissly","TE","SEA",2.2,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0
2022,7,"00-0034159","383f4814-6836-4766-a297-fc063e8509cc","3127292","Will Dissly","TE","SEA",8.5,0,0,0,0,0,0,0,45,4,0,0,0,0,0,0
2022,8,"00-0034159","383f4814-6836-4766-a297-fc063e8509cc","3127292","Will Dissly","TE","SEA",3.2,0,0,0,0,0,0,0,12,2,0,0,0,0,0,0
2022,9,"00-0034159","383f4814-6836-4766-a297-fc063e8509cc","3127292","Will Dissly","TE","SEA",5.4,0,0,0,0,0,0,0,24,3,0,0,0,0,0,0
2022,10,"00-0034159","383f4814-6836-4766-a297-fc063e8509cc","3127292","Will Dissly","TE","SEA",4.8,0,0,0,0,0,0,0,28,2,0,0,0,0,0,0
2022,12,"00-0034159","383f4814-6836-4766-a297-fc063e8509cc","3127292","Will Dissly","TE","SEA",3.7,0,0,0,0,0,0,0,17,2,0,0,0,0,0,0
2022,13,"00-0034159","383f4814-6836-4766-a297-fc063e8509cc","3127292","Will Dissly","TE","SEA",4.2,0,0,0,0,0,0,0,22,2,0,0,0,0,0,0
2022,14,"00-0034159","383f4814-6836-4766-a297-fc063e8509cc","3127292","Will Dissly","TE","SEA",4,0,0,0,0,0,0,0,20,2,0,0,0,0,0,0
2022,15,"00-0034159","383f4814-6836-4766-a297-fc063e8509cc","3127292","Will Dissly","TE","SEA",2.3,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0
2022,1,"00-0035644","cdc98acc-9eb6-4b44-81bb-61d7b8a3b55f","4036131","Noah Fant","TE","SEA",4.6,0,0,0,0,0,0,0,16,3,0,0,0,0,0,0
2022,2,"00-0035644","cdc98acc-9eb6-4b44-81bb-61d7b8a3b55f","4036131","Noah Fant","TE","SEA",3.1,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0
2022,3,"00-0035644","cdc98acc-9eb6-4b44-81bb-61d7b8a3b55f","4036131","Noah Fant","TE","SEA",6.7,0,0,0,0,0,0,0,27,4,0,0,0,0,0,0
2022,4,"00-0035644","cdc98acc-9eb6-4b44-81bb-61d7b8a3b55f","4036131","Noah Fant","TE","SEA",7.2,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0
2022,5,"00-0035644","cdc98acc-9eb6-4b44-81bb-61d7b8a3b55f","4036131","Noah Fant","TE","SEA",7.9,0,0,0,0,0,0,0,49,3,0,0,0,0,0,0
2022,6,"00-0035644","cdc98acc-9eb6-4b44-81bb-61d7b8a3b55f","4036131","Noah Fant","TE","SEA",10.5,0,0,0,0,0,0,0,45,6,0,0,0,0,0,0
2022,7,"00-0035644","cdc98acc-9eb6-4b44-81bb-61d7b8a3b55f","4036131","Noah Fant","TE","SEA",1.7,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0
2022,8,"00-0035644","cdc98acc-9eb6-4b44-81bb-61d7b8a3b55f","4036131","Noah Fant","TE","SEA",3.9,0,0,0,0,0,0,0,19,2,0,0,0,0,0,0
2022,9,"00-0035644","cdc98acc-9eb6-4b44-81bb-61d7b8a3b55f","4036131","Noah Fant","TE","SEA",14.6,0,0,0,0,0,0,0,96,5,0,0,0,0,0,0
2022,10,"00-0035644","cdc98acc-9eb6-4b44-81bb-61d7b8a3b55f","4036131","Noah Fant","TE","SEA",6.4,0,0,0,0,0,0,0,34,3,0,0,0,0,0,0
2022,12,"00-0035644","cdc98acc-9eb6-4b44-81bb-61d7b8a3b55f","4036131","Noah Fant","TE","SEA",6.4,0,0,0,0,0,0,0,34,3,0,0,0,0,0,0
2022,13,"00-0035644","cdc98acc-9eb6-4b44-81bb-61d7b8a3b55f","4036131","Noah Fant","TE","SEA",14.2,0,0,0,0,0,0,1,42,4,0,0,0,0,0,0
2022,14,"00-0035644","cdc98acc-9eb6-4b44-81bb-61d7b8a3b55f","4036131","Noah Fant","TE","SEA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,15,"00-0035644","cdc98acc-9eb6-4b44-81bb-61d7b8a3b55f","4036131","Noah Fant","TE","SEA",14.2,0,0,0,0,0,0,1,32,5,0,0,0,0,0,0
2022,1,"00-0036244","1ea7affb-e5e7-491a-aaa3-55e200b2eb48","4242557","Colby Parkinson","TE","SEA",12.3,0,0,0,0,0,0,1,43,2,0,0,0,0,0,0
